Timestamp (s),Test,Left Volts (V),Right Volts (V),Left Position (m),Right Position (m),Left Velocity (m/s),Right Velocity (m/s),Gyro Position (deg),Gyro Rate (deg/s)
128.660988,slow-backward,0.367483,-0.367483,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.665865,slow-backward,0.368782,-0.368782,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.670876,slow-backward,0.370001,-0.370001,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.675841,slow-backward,0.371254,-0.371254,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.680856,slow-backward,0.372495,-0.372495,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.685875,slow-backward,0.373749,-0.373749,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.69083,slow-backward,0.375003,-0.375003,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.695806,slow-backward,0.376242,-0.376242,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.700869,slow-backward,0.377486,-0.377486,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.705923,slow-backward,0.378752,-0.378752,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.710841,slow-backward,0.380015,-0.380015,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.715812,slow-backward,0.381245,-0.381245,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.720827,slow-backward,0.382488,-0.382488,-13.166787529199999,9.427042422,0,0,1017.773438,-0.001064
128.725886,slow-backward,0.383741,-0.383741,-13.166787529199999,9.427042422,0,0,1017.773438,0
128.73083,slow-backward,0.385006,-0.385006,-13.166787529199999,9.427042422,0,0,1017.773438,0
128.735819,slow-backward,0.386242,-0.386242,-13.166787529199999,9.427042422,0,0,1017.773438,0
128.740804,slow-backward,0.38749,-0.38749,-13.166787529199999,9.427042422,0,0,1017.773438,0
128.745942,slow-backward,0.388736,-0.388736,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.750864,slow-backward,0.39002,-0.39002,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.755845,slow-backward,0.391251,-0.391251,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.760801,slow-backward,0.392496,-0.392496,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.765843,slow-backward,0.393735,-0.393735,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.770832,slow-backward,0.394996,-0.394996,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.775834,slow-backward,0.396243,-0.396243,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.780883,slow-backward,0.397493,-0.397493,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.785872,slow-backward,0.398756,-0.398756,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.790863,slow-backward,0.400003,-0.400003,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.795855,slow-backward,0.401251,-0.401251,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.800871,slow-backward,0.402499,-0.402499,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.805969,slow-backward,0.403753,-0.403753,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.810945,slow-backward,0.405027,-0.405027,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.815818,slow-backward,0.406271,-0.406271,-13.166787529199999,9.427042422,0,0,1017.729492,0
128.820888,slow-backward,0.407489,-0.407489,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.825867,slow-backward,0.408757,-0.408757,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.830846,slow-backward,0.410001,-0.410001,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.835808,slow-backward,0.411246,-0.411246,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.840789,slow-backward,0.412487,-0.412487,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.84588,slow-backward,0.413732,-0.413732,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.850826,slow-backward,0.415005,-0.415005,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.855828,slow-backward,0.416241,-0.416241,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.860795,slow-backward,0.417492,-0.417492,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.865873,slow-backward,0.418734,-0.418734,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.870898,slow-backward,0.420003,-0.420003,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.875842,slow-backward,0.421259,-0.421259,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.880883,slow-backward,0.422495,-0.422495,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.885858,slow-backward,0.423755,-0.423755,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.891083,slow-backward,0.424999,-0.424999,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.895857,slow-backward,0.426305,-0.426305,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.900844,slow-backward,0.427499,-0.427499,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.905897,slow-backward,0.428746,-0.428746,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.91084,slow-backward,0.430009,-0.430009,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
128.91586,slow-backward,0.431245,-0.431245,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.92144,slow-backward,0.4325,-0.4325,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.925877,slow-backward,0.433895,-0.433895,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.930836,slow-backward,0.435004,-0.435004,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.935879,slow-backward,0.436244,-0.436244,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.940827,slow-backward,0.437505,-0.437505,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.94587,slow-backward,0.438741,-0.438741,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.950825,slow-backward,0.440002,-0.440002,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.955822,slow-backward,0.441241,-0.441241,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.96082,slow-backward,0.44249,-0.44249,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.965889,slow-backward,0.44374,-0.44374,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.970842,slow-backward,0.445007,-0.445007,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.975836,slow-backward,0.446245,-0.446245,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.980894,slow-backward,0.447494,-0.447494,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.985865,slow-backward,0.448758,-0.448758,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.990848,slow-backward,0.450001,-0.450001,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
128.995809,slow-backward,0.451247,-0.451247,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
129.000853,slow-backward,0.452487,-0.452487,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
129.005884,slow-backward,0.453748,-0.453748,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
129.010877,slow-backward,0.455006,-0.455006,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
129.015826,slow-backward,0.456254,-0.456254,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
129.020819,slow-backward,0.457491,-0.457491,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
129.025874,slow-backward,0.45874,-0.45874,-13.166787529199999,9.427042422,0,0,1017.729492,0.001064
129.030865,slow-backward,0.460003,-0.460003,-13.166787529199999,9.427042422,0,0,1017.729492,0.002128
